record_type,priority,action,name,city,country,current_category,current_subcategory,current_vegan_level,target_vegan_level,plants_pack_id,plants_pack_slug,current_address,current_website,current_phone,current_opening_hours,current_description,current_main_image_url,verification_level,fields_to_fix,official_source_to_scrape,google_maps_search_url,happycow_or_secondary_source,instagram_or_social_search,evidence_needed,reason_for_action,notes_for_agent
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Bumblebee,Kandel,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,8a5c1b99-eb69-4dae-bc16-bade2c15bf78,bumblebee-kandel,"73 Hauptstraße, Kandel, 76870, Germany",https://bumblebee-vegan.de/,,Th 09:00-14:00; Fr 09:00-17:00; Sa 09:00-17:00; Su 09:00-17:00,Your vegan café in Kandel VEGAN & Sustainable Upcoming events March 2026 March 20 20 March 2026 Menu Spring Awakening Menu eveningFind out moreApril 2026 Apr. 18 18 April 2026 Course Vegan […],https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/8a5c1b99-eb69-4dae-bc16-bade2c15bf78.webp?v=mp252j8m,2,phone,https://bumblebee-vegan.de/,https://www.google.com/maps/search/Bumblebee+Kandel+Germany,https://www.happycow.net/searchmap?s=3&location=Bumblebee+Kandel+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Bumblebee%22+%22Kandel%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Backwerk,Karlsruhe,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,ad14a4f5-dfe4-4fce-b41a-205dbc20acf4,backwerk-karlsruhe,118 Kaiserstraße,,,Mo-Fr 07:00-19:00; Sa 08:00-19:00,"At Backwerk in Karlsruhe, indulge in a variety of artisanal vegan baked goods, including savory pastries, fresh breads, and decadent desserts, all crafted with high-quality ingredients. The cozy atmosphere invites you to enjoy your meal on-site or grab a quick bite to go, making it perfect for both leisurely brunches and on-the-run snacks. With a rotating selection of seasonal specials, there’s al",https://images.happycow.net/venues/1024/46/56/hcmp465694_3695119.jpeg,2,"website, phone",https://www.google.com/search?q=official+website+%22Backwerk%22+%22Karlsruhe%22+vegan,https://www.google.com/maps/search/Backwerk+Karlsruhe+Germany,https://www.happycow.net/searchmap?s=3&location=Backwerk+Karlsruhe+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Backwerk%22+%22Karlsruhe%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Cinnamood,Karlsruhe,Germany,store,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,9c13f93d-e9df-48b5-bbaf-8d6ffda502b2,cinnamood-karlsruhe,,,,Mo-Sa 10:30-20:00,"Cinnamood offers a delightful array of vegan pastries and specialty coffees in a cozy, inviting atmosphere. With an emphasis on locally sourced ingredients, you can savor their signature cinnamon rolls topped with delectable plant-based frostings, or explore a range of seasonal desserts that change regularly. The store also features a selection of vegan-friendly snacks and groceries, making it a p",https://images.happycow.net/venues/1024/40/38/hcmp403833_2910263.jpeg,2,"website, phone, address, plants_pack_description",https://www.google.com/search?q=official+website+%22Cinnamood%22+%22Karlsruhe%22+vegan,https://www.google.com/maps/search/Cinnamood+Karlsruhe+Germany,https://www.happycow.net/searchmap?s=3&location=Cinnamood+Karlsruhe+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Cinnamood%22+%22Karlsruhe%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,drei&zwanzig,Karlsruhe,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,148ccea8-fc38-4a26-b512-57e59b567acd,drei-zwanzig-karlsruhe,"19 Blumenstraße, Karlsruhe, 76133, Germany",http://dreiundzwanzig.cafe/,,Tu 10:00-18:00; We 10:00-18:00; Th 10:00-18:00; Fr 10:00-18:00; Sa 10:00-18:00,"Specialty coffees, snacks and small meals. Cuisine: coffee_shop",https://images.happycow.net/venues/1024/29/50/hcmp295049_1550722.jpeg,2,"phone, plants_pack_description",http://dreiundzwanzig.cafe/,https://www.google.com/maps/search/drei%26zwanzig+Karlsruhe+Germany,https://www.happycow.net/searchmap?s=3&location=drei%26zwanzig+Karlsruhe+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22drei%26zwanzig%22+%22Karlsruhe%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,fettipizza,Karlsruhe,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,ee6c9ffc-529d-4dc0-be37-c2a36cefeede,fettipizza-karlsruhe,,https://www.fettipizza.de/,,"We,Th 17:00-22:00; Fr 17:00-21:00","Fettipizza offers a delightful plant-based twist on traditional Italian favorites, featuring artisan pizzas topped with house-made vegan cheeses and fresh, locally-sourced vegetables. Guests can enjoy unique creations like the Truffle Mushroom Delight or the Spicy Vegan Diavola in a cozy, vibrant atmosphere that celebrates sustainability and community. Whether dining in or opting for takeout, each",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/ee6c9ffc-529d-4dc0-be37-c2a36cefeede.webp?v=mp2k32fv,2,"phone, address",https://www.fettipizza.de/,https://www.google.com/maps/search/fettipizza+Karlsruhe+Germany,https://www.happycow.net/searchmap?s=3&location=fettipizza+Karlsruhe+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22fettipizza%22+%22Karlsruhe%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Brezel-Point,Kassel,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,985684a7-b5c0-4908-b2e2-53d9549ec2b2,brezel-point-kassel,,https://www.maiks5.de/,+49 5624 9261528,Mo-Fr 05:30-20:00; Sa 05:30-18:00; Su 10:00-20:00,"Brezel-Point offers a delicious array of vegan pretzels, including innovative flavors like garlic and herb, spinach and feta, and sweet cinnamon sugar. Guests can enjoy their treats in a cozy setting adorned with local art, emphasizing a community-focused experience. The café also features a selection of house-made dips and seasonal salads, perfectly complementing the signature brezels.",https://www.maiks5.de/wp-content/uploads/2019/12/maiks2019-1-300x140.png,2,address,https://www.maiks5.de/,https://www.google.com/maps/search/Brezel-Point+Kassel+Germany,https://www.happycow.net/searchmap?s=3&location=Brezel-Point+Kassel+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Brezel-Point%22+%22Kassel%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Buch & Bohne,Kassel,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,e0a84aa0-9b26-4f67-b3e1-74b2fcb657f1,buch-and-bohne-kassel,,,,Mo-Sa 10:00-18:30,"Nestled in the heart of Kassel, Buch & Bohne offers an inviting atmosphere where visitors can indulge in a diverse menu of handcrafted vegan delights. From hearty bowls featuring roasted seasonal vegetables to decadent desserts made from local, organic ingredients, each dish celebrates plant-based creativity. The café also hosts regular events, including workshops and book readings, making it a vi",https://images.happycow.net/venues/1024/30/92/hcmp309217_2012859.jpeg,2,"website, phone, address",https://www.google.com/search?q=official+website+%22Buch+%26+Bohne%22+%22Kassel%22+vegan,https://www.google.com/maps/search/Buch+%26+Bohne+Kassel+Germany,https://www.happycow.net/searchmap?s=3&location=Buch+%26+Bohne+Kassel+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Buch+%26+Bohne%22+%22Kassel%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Counter Café,Kassel,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,4f81fb85-d165-4118-b488-b439b0cc4cd3,counter-cafe-kassel,"69 Westring, Germany",,,We 10:00-18:00; Th 10:00-18:00; Fr 10:00-18:00; Sa 10:00-18:00; Su 10:00-18:00,Vegan restaurant in Germany.,https://images.happycow.net/venues/1024/30/92/hcmp309217_2012859.jpeg,1,"website, phone, plants_pack_description",https://www.google.com/search?q=official+website+%22Counter+Caf%C3%A9%22+%22Kassel%22+vegan,https://www.google.com/maps/search/Counter+Caf%C3%A9+Kassel+Germany,https://www.happycow.net/searchmap?s=3&location=Counter+Caf%C3%A9+Kassel+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Counter+Caf%C3%A9%22+%22Kassel%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Denns BioMarkt,Kassel,Germany,store,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,472cc35e-d173-4fdd-a744-78ece882c721,denns-biomarkt-kassel,70 Kirchweg,,+49 561 60290820,Mo-Fr 08:00-19:00; Sa 08:00-16:00,"Denns BioMarkt in Kassel offers a wide selection of organic and plant-based products, including fresh fruits, vegetables, and a variety of vegan snacks and alternatives. Shoppers can explore an extensive range of cruelty-free cosmetics and household items, all sourced with sustainability in mind. With knowledgeable staff on hand, it's a great spot for anyone seeking to enhance their vegan lifestyl",https://images.happycow.net/venues/1024/20/87/hcmp208791_943039.jpeg,2,website,https://www.google.com/search?q=official+website+%22Denns+BioMarkt%22+%22Kassel%22+vegan,https://www.google.com/maps/search/Denns+BioMarkt+Kassel+Germany,https://www.happycow.net/searchmap?s=3&location=Denns+BioMarkt+Kassel+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Denns+BioMarkt%22+%22Kassel%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,barfood,Kaufbeuren,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,1dc5c44c-a281-48a7-bfe0-a13e22dccaab,barfood-kaufbeuren,"2a Alleeweg, Kaufbeuren, 87600, Germany",https://www.barfood-kf.de/,+49 163 2787459,Th 11:30-20:00; Fr 11:30-20:00; Sa 09:00-20:00,barfood Kaufbeuren - Your vegan restaurant in Kaufbeuren,https://www.barfood-kf.de/news/Picsart_25-01-21_20-40-37-063%20(1).png,2,plants_pack_description,https://www.barfood-kf.de/,https://www.google.com/maps/search/barfood+Kaufbeuren+Germany,https://www.happycow.net/searchmap?s=3&location=barfood+Kaufbeuren+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22barfood%22+%22Kaufbeuren%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Bornhorst Aan Tafel,Kiel,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,94995f56-3c0f-4f75-9d9f-f79567594c20,bornhorst-aan-tafel-kiel,54 Wrangelstraße,,+49 431 98284775,Mo-Su 08:00-18:30,"Bornhorst Aan Tafel offers a cozy atmosphere perfect for indulging in artisanal vegan cakes and expertly crafted coffee. Visitors can explore an array of inventive pastries, from rich chocolate tarts to fresh fruit crumbles, all made with locally sourced ingredients. The inviting decor and friendly service create a warm environment ideal for enjoying a sweet treat or catching up with friends.",https://images.happycow.net/venues/1024/24/92/hcmp249250_2169614.jpeg,2,website,https://www.google.com/search?q=official+website+%22Bornhorst+Aan+Tafel%22+%22Kiel%22+vegan,https://www.google.com/maps/search/Bornhorst+Aan+Tafel+Kiel+Germany,https://www.happycow.net/searchmap?s=3&location=Bornhorst+Aan+Tafel+Kiel+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Bornhorst+Aan+Tafel%22+%22Kiel%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Bäristo Vegan Deli,Kiel,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,31801138-9f92-4270-84e6-6a8bdc1106a0,baristo-vegan-deli-kiel,"16 Schülperbaum, Kiel, 24103, Germany",https://www.baeristo.com/deli-bistro-kiel/,+49 431 12846319,Tu 11:30-15:00; We 11:30-15:00; Th 11:30-20:00; Fr 11:30-15:00,"Vegan restaurant in Kiel, Germany.",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/31801138-9f92-4270-84e6-6a8bdc1106a0.webp?v=mp1wc9uc,2,plants_pack_description,https://www.baeristo.com/deli-bistro-kiel/,https://www.google.com/maps/search/B%C3%A4risto+Vegan+Deli+Kiel+Germany,https://www.happycow.net/searchmap?s=3&location=B%C3%A4risto+Vegan+Deli+Kiel+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22B%C3%A4risto+Vegan+Deli%22+%22Kiel%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,COCO urban food,Kiel,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,1247793c-f883-4dcc-9264-6dfb1f855d2c,coco-urban-food-kiel,,https://www.coco-urbanfood.com/,,Mo-Fr 10:00-20:00; Sa 11:00-17:00,"COCO urban food in Kiel offers a vibrant array of plant-based dishes inspired by global flavors, with an emphasis on fresh, locally-sourced ingredients. Enjoy creative meals like their spicy jackfruit tacos or hearty quinoa bowls, all served in a cozy, eco-friendly setting that fosters community connection. Don’t miss their selection of homemade vegan pastries and refreshing cold-pressed juices to",https://images.happycow.net/venues/1024/32/51/hcmp325159_3529358.jpeg,2,"phone, address",https://www.coco-urbanfood.com/,https://www.google.com/maps/search/COCO+urban+food+Kiel+Germany,https://www.happycow.net/searchmap?s=3&location=COCO+urban+food+Kiel+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22COCO+urban+food%22+%22Kiel%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Erdlingshof,Kollnburg,Germany,organisation,animal_sanctuary,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,7d7b949d-23bf-4756-9ee8-520d050eda68,erdlingshof-kollnburg,"Kollnburg, Bavaria",https://www.erdlingshof.de/,,,"A vegan animal sanctuary in Kollnburg, Bavaria, Germany, providing lifelong care for rescued farm animals in the Bavarian Forest.

Support: https://www.erdlingshof.de/einzelspende/",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/7d7b949d-23bf-4756-9ee8-520d050eda68.webp?v=mp23pz5o,2,"phone, opening_hours",https://www.erdlingshof.de/,https://www.google.com/maps/search/Erdlingshof+Kollnburg+Germany,https://www.happycow.net/searchmap?s=3&location=Erdlingshof+Kollnburg+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Erdlingshof%22+%22Kollnburg%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Das Vogelhaus Kaufhaus,Konstanz,Germany,store,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,5071c583-485d-4127-a1c8-753bd827cb8b,das-vogelhaus-kaufhaus-konstanz,"Wessenbergstr. 8 (Münzgasse), 78462 Konstanz",http://www.das-voglhaus.de,07531 9189520,,"Das Vogelhaus Kaufhaus is a fully-vegan store in Konstanz, Germany. More details at das-voglhaus.de.",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/5071c583-485d-4127-a1c8-753bd827cb8b.webp?v=mp1zcbb6,2,opening_hours,http://www.das-voglhaus.de,https://www.google.com/maps/search/Das+Vogelhaus+Kaufhaus+Konstanz+Germany,https://www.happycow.net/searchmap?s=3&location=Das+Vogelhaus+Kaufhaus+Konstanz+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Das+Vogelhaus+Kaufhaus%22+%22Konstanz%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,FETTE BEETE,Krefeld,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,a73f5abb-fc88-4a82-bb13-f16e76f3dc79,fette-beete-krefeld,"166 Dießemer Straße, Krefeld, 47799, Germany",http://www.diefettebeete.de,,Tu 17:00-22:00; We 17:00-22:00; Th 17:00-22:00; Fr 17:00-22:00; Sa 17:00-22:00,"Vegan restaurant in Krefeld, Germany.",https://images.happycow.net/venues/1024/49/28/hcmp49289_1743201.jpeg,2,"phone, plants_pack_description",http://www.diefettebeete.de,https://www.google.com/maps/search/FETTE+BEETE+Krefeld+Germany,https://www.happycow.net/searchmap?s=3&location=FETTE+BEETE+Krefeld+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22FETTE+BEETE%22+%22Krefeld%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Blue Marina,Kressbronn am Bodensee,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,45aecba4-72a0-4143-8fb7-2471fbf9613a,blue-marina-kressbronn-am-bodensee,,https://www.blue-marina.com,+49 7543 547213,"Tu-Fr 11:00-22:00; Sa,Su 10:00-22:00; May-Aug: Tu-Fr 11:00-23:00; May-Aug: Sa,Su 10:00-24:00; Nov-Feb: off","Blue Marina offers a delightful vegan dining experience with a focus on fresh, local ingredients. Guests can savor an array of dishes, including creative grain bowls, seasonal salads, and innovative plant-based mains, all paired with a stunning view of Lake Constance. The cozy, waterfront atmosphere makes it a perfect spot for enjoying a leisurely meal or a refreshing drink on a sunny day.",https://www.blue-marina.com/fileadmin/bluemarina/img/bluemarina/facebook.jpg,2,address,https://www.blue-marina.com,https://www.google.com/maps/search/Blue+Marina+Kressbronn+am+Bodensee+Germany,https://www.happycow.net/searchmap?s=3&location=Blue+Marina+Kressbronn+am+Bodensee+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Blue+Marina%22+%22Kressbronn+am+Bodensee%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,Die Bratwurst,Langeoog,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,2f04a3f0-f931-4994-9422-ec771eb48083,die-bratwurst-langeoog,,https://bratwurst.in-der-lohne.de/,,"Tu-Su 11:30-15:30, 17:00-19:15","Die Bratwurst offers a delightful array of vegan versions of traditional German street food, with options like plant-based bratwursts served on freshly baked rolls and topped with a range of homemade sauces. Nestled in the picturesque surroundings of Langeoog, the eatery embraces a casual atmosphere perfect for enjoying a quick bite or a relaxed meal with friends. Don't miss their unique side dish",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/2f04a3f0-f931-4994-9422-ec771eb48083.webp?v=mp1w3zam,2,"phone, address",https://bratwurst.in-der-lohne.de/,https://www.google.com/maps/search/Die+Bratwurst+Langeoog+Germany,https://www.happycow.net/searchmap?s=3&location=Die+Bratwurst+Langeoog+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Die+Bratwurst%22+%22Langeoog%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Raise verification level with official/menu proof,An Chay – Vegan Diner,Leipzig,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,e8c3e2c4-1d71-4101-933d-1ddf74dfcca2,an-chay-vegan-diner-leipzig,"1 Karl-Liebknecht-Straße, Leipzig, 04107, Germany",https://an-chay.de/,+49 341 24961547,Mo 11:30-22:00; Tu 11:30-22:00; We 11:30-22:00; Th 11:30-22:00; Fr 11:30-22:00; Sa 11:30-22:00; Su 11:30-22:00,An Chay is your vegan restaurant in Leipzig with Vietnamese specialties. Let yourself be pampered with delicious dishes.,https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/e8c3e2c4-1d71-4101-933d-1ddf74dfcca2.webp?v=mp2jiwij,2,,https://an-chay.de/,https://www.google.com/maps/search/An+Chay+%E2%80%93+Vegan+Diner+Leipzig+Germany,https://www.happycow.net/searchmap?s=3&location=An+Chay+%E2%80%93+Vegan+Diner+Leipzig+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22An+Chay+%E2%80%93+Vegan+Diner%22+%22Leipzig%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but needs stronger source-backed evidence.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P1,Enrich and externally verify fully vegan record,And Seoul,Leipzig,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,6f0c35a4-95a2-4d4b-81a1-910dcabdb0b5,and-seoul-leipzig,,https://www.andseoul.de/,,"We-Sa 17:30-22:00; Su 12:30-15:30,17:30-21:30","And Seoul offers an immersive experience into the vibrant flavors of Korean cuisine, all plant-based. Diners can indulge in creative dishes like bibimbap featuring marinated vegetables and tofu, alongside aromatic soups and house-made kimchi. The warm, inviting atmosphere enhances the communal dining experience, making every visit feel like a shared celebration of culture and flavor.",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/6f0c35a4-95a2-4d4b-81a1-910dcabdb0b5.png,2,"phone, address",https://www.andseoul.de/,https://www.google.com/maps/search/And+Seoul+Leipzig+Germany,https://www.happycow.net/searchmap?s=3&location=And+Seoul+Leipzig+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22And+Seoul%22+%22Leipzig%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,Marked fully vegan but verification level is low and important fields are missing.,"Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
